record_id,pmid,clinical_node_candidates,ai_decision,ai_confidence_basis,ai_rationale,exclusion_flags,reviewer_id,review_status,human_confirmation_required
pubmed:33421230:K3,33421230,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33452957:K4,33452957,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33565715:K1,33565715,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33615523:K3,33615523,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33666193:K3,33666193,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33673371:K3,33673371,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33704680:K1,33704680,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33833284:K1,33833284,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33900706:K1,33900706,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:33972905:K3,33972905,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34061438:K5,34061438,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34171281:K3,34171281,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34392411:K1,34392411,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34490696:K3,34490696,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34562823:K3,34562823,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34564844:K5,34564844,K3;K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34868895:K1,34868895,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:34999679:K5,34999679,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35140313:K1,35140313,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35196139:K1,35196139,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35258721:K3,35258721,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35280833:K4,35280833,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35365361:K5,35365361,K1;K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35377393:K3,35377393,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35397572:K5,35397572,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35420658:K1,35420658,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35460461:K1,35460461,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35726033:K1,35726033,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35852713:K3,35852713,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:35975961:K1,35975961,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36293136:K3,36293136,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36608063:K2,36608063,K2,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36744416:K1,36744416,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36745886:K1,36745886,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36747270:K1,36747270,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36822986:K3,36822986,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36853379:K1,36853379,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:36877640:K3,36877640,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37051178:K5,37051178,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37155690:K3,37155690,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37238410:K1,37238410,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37487817:K4,37487817,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37560437:K1,37560437,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37560461:K1,37560461,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37580663:K1,37580663,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37638980:K1,37638980,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37661669:K3,37661669,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37736306:K3,37736306,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37899826:K3,37899826,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37971571:K3,37971571,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:37979057:K3,37979057,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38033482:K1,38033482,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38058350:K3,38058350,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38452708:K4,38452708,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38476079:K3,38476079,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38545733:K3,38545733,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38589121:K1,38589121,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38608850:K4,38608850,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38641845:K3,38641845,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38787821:K1,38787821,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:38892507:K1,38892507,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39114275:K3,39114275,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39138715:K4,39138715,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39300483:K1,39300483,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39413318:K1,39413318,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39449947:K3,39449947,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39494607:K3,39494607,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39509998:K3,39509998,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39641338:K5,39641338,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39670550:K3,39670550,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39747809:K2,39747809,K1;K2,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:39886277:K1,39886277,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40050333:K3,40050333,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40073039:K3,40073039,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40083990:K5,40083990,K1;K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40224710:K3,40224710,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40272825:K4,40272825,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40334186:K5,40334186,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40382392:K3,40382392,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40466630:K1,40466630,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40499784:K1,40499784,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40542094:K3,40542094,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40551736:K1,40551736,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40616189:K1,40616189,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40623863:K5,40623863,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40775686:K1,40775686,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40841680:K3,40841680,K3,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40891477:K1,40891477,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:40944226:K5,40944226,K1;K4;K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:41159913:K1,41159913,K1,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:41286042:K4,41286042,K4,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:41294920:K5,41294920,K5,ai_include_candidate,score=11; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
