record_id,question_id,decision,reason_codes,confidence,evidence_basis
PMID-20595733,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20602760,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20604837,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20609067,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20614582,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20614720,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20615079,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20621401,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20621866,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20622635,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20623750,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20623918,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20628198,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20628445,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20634030,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20637792,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20637958,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20638564,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20639739,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20640926,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20640997,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20642023,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-20642547,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20642660,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20644421,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20644519,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20645809,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20648003,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20650915,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20653358,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20653796,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20657455,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20658348,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20659550,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20659915,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20662551,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20662655,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20663040,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20667997,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20668441,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20670044,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20670158,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20675420,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20676066,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20678689,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20679774,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20683122,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-20683965,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20684127,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20685010,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20685494,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20685496,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20685721,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20688502,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20688744,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20688905,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20689124,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20691144,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20692768,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20693884,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20694460,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20699021,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20699168,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20705883,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-20707253,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20709817,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20712832,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-20716244,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20722677,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20725075,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,low,title_only
PMID-20727296,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20727930,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20728068,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20728969,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20732408,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20734844,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20735774,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20735872,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20737523,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20739729,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20799760,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20800802,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20802056,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20804093,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20804444,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20804611,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20804811,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20805751,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20805858,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20807918,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,low,title_only
PMID-20809663,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20811657,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20813915,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20818742,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20819316,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20820150,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20825821,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20827451,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20829599,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20843164,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20843295,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20843914,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20844102,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20847298,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20849498,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20851659,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20852161,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20852187,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20855591,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20857257,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20860264,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-20862453,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20862557,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20863222,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20872616,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20878419,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20878659,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20880297,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20888627,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,low,title_only
PMID-20889094,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20889359,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20890207,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20890608,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20925440,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20925457,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20926997,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20927685,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20931519,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-20933533,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20933592,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20935107,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20935616,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-20942566,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20942614,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20942640,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20950441,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20951146,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20951526,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20954664,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20956208,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20957469,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20959504,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-20962895,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20964768,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20964769,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20969500,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20969501,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20969503,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20970440,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20970826,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20973316,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-20976480,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20978360,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-20980222,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21036199,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-21039766,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-21040141,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21043007,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21044137,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21044262,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21051083,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21052117,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21056354,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21057790,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21059752,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-21070322,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21074742,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21075320,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21078468,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21078480,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21090046,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21090380,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21091898,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21093027,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21098156,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21098520,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21104406,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21110412,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-21116816,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21117453,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21126198,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21127004,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21127120,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,low,title_only
PMID-21135413,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21135993,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21136070,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21143295,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21143345,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21143497,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21144482,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21145883,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21146371,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21150706,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21157452,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21158329,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21158514,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21160058,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21163907,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21168923,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21174485,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21175587,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21176868,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21177128,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21177773,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21180380,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21182155,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21183533,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,low,title_only
PMID-21188849,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21189276,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,low,title_only
PMID-21189277,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-21189278,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-21189918,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21191575,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21192625,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21193765,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21194596,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21195257,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21199350,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21203802,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21205919,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21206546,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21208247,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21209533,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21210596,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21212621,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21215592,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21219400,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21219409,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21219810,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21226441,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21235334,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21239480,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21240014,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21241071,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21241727,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21242227,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21242591,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-21242792,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21252240,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21252557,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21254292,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21254863,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21256649,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21257263,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21262016,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21262745,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21263015,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21266804,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21272824,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21274877,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21274895,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21277885,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21284815,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21287798,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21287800,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-21288456,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21294217,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21294397,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21294782,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,low,title_only
PMID-21296028,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21296248,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21296799,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21301761,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21301994,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21302868,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21302869,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21305852,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21313776,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21316383,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21319200,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21323802,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21327805,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21328720,OTC-LIT-Q01-ACETAMINOPHEN,retain,exposure;outcome;human_signal,high,abstract
PMID-21329376,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21331467,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-21331753,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
