record_id,target_id,pmid,year,priority,suggested_decision,matched_population_terms,matched_ingredient_terms,matched_outcome_terms,matched_study_terms,title,url
pubmed:38021490:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,38021490,2023,likely_exclude,likely_exclude,supplement,pyridoxine; vitamin b6; b6,neuropathy,,Pyridoxine Deficiency and Neurologic Dysfunction: An Unlikely Association.,https://pubmed.ncbi.nlm.nih.gov/38021490/
pubmed:17764205:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,17764205,2006,likely_exclude,likely_exclude,adult; supplement,vitamin b6; b6,adverse,,Multivitamin/mineral supplements and prevention of chronic disease.,https://pubmed.ncbi.nlm.nih.gov/17764205/
pubmed:25056196:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,25056196,2014,likely_exclude,likely_exclude,,pyridoxine; vitamin b6; b6,neuropathy,case report,Pyridoxine-induced sensory ataxic neuronopathy and neuropathy: revisited.,https://pubmed.ncbi.nlm.nih.gov/25056196/
pubmed:25162163:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,25162163,2014,likely_exclude,likely_exclude,supplement; dietary,vitamin b6; b6,adverse,,Nausea and vomiting of pregnancy.,https://pubmed.ncbi.nlm.nih.gov/25162163/
pubmed:31917143:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,31917143,2020,likely_exclude,likely_exclude,supplement,pyridoxine,adverse,systematic review; meta-analysis; randomized; case report,Pyridoxine supplementation for levetiracetam-related neuropsychiatric adverse events: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/31917143/
pubmed:24813907:pubmed_b6_bcomplex_neuropathy_20260603T125916_db015ab6,b6_bcomplex_neuropathy,24813907,2014,likely_exclude,likely_exclude,supplement,vitamin b6; b6,neuropathy,,Chronic idiopathic axonal polyneuropathy and vitamin B6: a controlled population-based study.,https://pubmed.ncbi.nlm.nih.gov/24813907/
pubmed:35068123:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,35068123,2022,likely_exclude,likely_exclude,dietary,magnesium; calcium; zinc,diarrhea; absorption,,Lactose intolerance: myths and facts. An update.,https://pubmed.ncbi.nlm.nih.gov/35068123/
pubmed:38367035:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,38367035,2024,likely_exclude,likely_exclude,supplement; dietary,iron; calcium; zinc,absorption; adverse,,Role of zinc in health and disease.,https://pubmed.ncbi.nlm.nih.gov/38367035/
pubmed:33525523:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,33525523,2021,likely_exclude,likely_exclude,,magnesium,constipation; interaction,,Magnesium Oxide in Constipation.,https://pubmed.ncbi.nlm.nih.gov/33525523/
pubmed:33767108:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,33767108,2021,likely_exclude,likely_exclude,supplement; over-the-counter; otc,magnesium,constipation; diarrhea; adverse,systematic review; randomized,Efficacy and Safety of Over-the-Counter Therapies for Chronic Constipation: An Updated Systematic Review.,https://pubmed.ncbi.nlm.nih.gov/33767108/
pubmed:40603803:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,40603803,2025,manual_review_high,include_candidate,dietary; over-the-counter,iron; ferrous,constipation; absorption,,Oral and Intravenous Iron Therapy.,https://pubmed.ncbi.nlm.nih.gov/40603803/
pubmed:26371734:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,26371734,2015,likely_exclude,likely_exclude,adult; dietary,magnesium,constipation; adverse,,Management of Constipation in Older Adults.,https://pubmed.ncbi.nlm.nih.gov/26371734/
pubmed:34642269:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,34642269,2021,likely_exclude,likely_exclude,,magnesium; calcium,constipation; adverse,systematic review; randomized,Medical Management of Constipation in Elderly Patients: Systematic Review.,https://pubmed.ncbi.nlm.nih.gov/34642269/
pubmed:18095746:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,18095746,2008,likely_exclude,likely_exclude,over-the-counter,iron; magnesium; calcium; zinc,interaction; absorption; adverse,,Orlistat-associated adverse effects and drug interactions: a critical review.,https://pubmed.ncbi.nlm.nih.gov/18095746/
pubmed:39940312:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,39940312,2025,likely_exclude,likely_exclude,supplement; dietary,iron; magnesium; calcium; zinc,adverse,,Minerals and Human Health: From Deficiency to Toxicity.,https://pubmed.ncbi.nlm.nih.gov/39940312/
pubmed:40888045:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,40888045,2025,likely_exclude,likely_exclude,supplement; dietary,magnesium,constipation,systematic review; randomised,Dietary management of chronic constipation: a review of evidence-based strategies and clinical guidelines.,https://pubmed.ncbi.nlm.nih.gov/40888045/
pubmed:2407097:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,2407097,1990,likely_exclude,likely_exclude,supplement; dietary,iron; zinc,adverse,,Zinc toxicity.,https://pubmed.ncbi.nlm.nih.gov/2407097/
pubmed:32360756:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,32360756,2021,likely_exclude,likely_exclude,supplement; dietary; over-the-counter,zinc,adverse,randomized,"Dietary supplements in dermatology: A review of the evidence for zinc, biotin, vitamin D, nicotinamide, and Polypodium.",https://pubmed.ncbi.nlm.nih.gov/32360756/
pubmed:32969946:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,32969946,2021,likely_exclude,likely_exclude,,magnesium,constipation; adverse,randomized,"Senna Versus Magnesium Oxide for the Treatment of Chronic Constipation: A Randomized, Placebo-Controlled Trial.",https://pubmed.ncbi.nlm.nih.gov/32969946/
pubmed:32718584:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,32718584,2021,likely_exclude,likely_exclude,adult,iron; magnesium; calcium,absorption; adverse,meta-analysis; randomized; cohort,Long-term use of proton pump inhibitors as a risk factor for various adverse manifestations.,https://pubmed.ncbi.nlm.nih.gov/32718584/
pubmed:14505158:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,14505158,2003,likely_exclude,likely_exclude,,magnesium,constipation,,Constipation--modern laxative therapy.,https://pubmed.ncbi.nlm.nih.gov/14505158/
pubmed:7786695:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,7786695,1994,likely_exclude,likely_exclude,supplement,magnesium,,,Magnesium and therapeutics.,https://pubmed.ncbi.nlm.nih.gov/7786695/
pubmed:35276810:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,35276810,2022,likely_exclude,likely_exclude,supplement,iron; ferrous,constipation; absorption,randomized,"Efficacy and Safety of Ferrous Bisglycinate and Folinic Acid in the Control of Iron Deficiency in Pregnant Women: A Randomized, Controlled Trial.",https://pubmed.ncbi.nlm.nih.gov/35276810/
pubmed:38608850:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,38608850,2024,likely_exclude,likely_exclude,adult; supplement; dietary,magnesium; calcium,absorption; adverse,randomized; cohort,The bioaccessibility and tolerability of marine-derived sources of magnesium and calcium.,https://pubmed.ncbi.nlm.nih.gov/38608850/
pubmed:39693029:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,39693029,2024,likely_exclude,likely_exclude,supplement; dietary,iron; calcium; zinc,absorption,,Mineral Supplements in Ageing.,https://pubmed.ncbi.nlm.nih.gov/39693029/
pubmed:37814433:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,37814433,2023,likely_exclude,likely_exclude,dietary,magnesium,constipation; absorption; adverse,,Constipation in Patients With Chronic Kidney Disease.,https://pubmed.ncbi.nlm.nih.gov/37814433/
pubmed:37047530:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,37047530,2023,manual_review_medium,include_candidate,dietary,zinc,absorption,,The Molecular Basis for Zinc Bioavailability.,https://pubmed.ncbi.nlm.nih.gov/37047530/
pubmed:7712343:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,7712343,1995,likely_exclude,likely_exclude,dietary,magnesium; calcium; zinc,interaction; absorption,,Phytate and zinc bioavailability.,https://pubmed.ncbi.nlm.nih.gov/7712343/
pubmed:10801947:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,10801947,2000,likely_exclude,likely_exclude,supplement; dietary,iron; zinc,absorption,,Dietary factors influencing zinc absorption.,https://pubmed.ncbi.nlm.nih.gov/10801947/
pubmed:10980978:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,10980978,1999,likely_exclude,likely_exclude,supplement; dietary,zinc,diarrhea; absorption,,Zinc and intestinal function.,https://pubmed.ncbi.nlm.nih.gov/10980978/
pubmed:7879732:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,7879732,1995,manual_review_high,include_candidate,dietary,iron; calcium; zinc,interaction; absorption,,Nutrition and metal toxicity.,https://pubmed.ncbi.nlm.nih.gov/7879732/
pubmed:41060063:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,41060063,2025,likely_exclude,likely_exclude,supplement,iron; ferrous; calcium,absorption; adverse,,Dosing Patients With Oral Iron Supplements: Practical Guidance.,https://pubmed.ncbi.nlm.nih.gov/41060063/
pubmed:9701159:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,9701159,1998,likely_exclude,likely_exclude,adult; supplement; dietary,iron; ferrous; zinc,interaction; absorption; adverse,,Iron and zinc interactions in humans.,https://pubmed.ncbi.nlm.nih.gov/9701159/
pubmed:34538035:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,34538035,2021,likely_exclude,likely_exclude,supplement,iron; magnesium; calcium; zinc,interaction; absorption,,[Iatrogenic deficits of micronutrients].,https://pubmed.ncbi.nlm.nih.gov/34538035/
pubmed:23945676:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,23945676,2013,likely_exclude,likely_exclude,adult; dietary,iron; calcium; zinc,interaction; absorption,,Iron and zinc nutrition in the economically-developed world: a review.,https://pubmed.ncbi.nlm.nih.gov/23945676/
pubmed:15743019:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,15743019,2004,likely_exclude,likely_exclude,supplement,iron; ferrous,absorption,,Iron amino acid chelates.,https://pubmed.ncbi.nlm.nih.gov/15743019/
pubmed:39582678:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,39582678,2024,likely_exclude,likely_exclude,supplement,iron; ferrous,constipation,randomized,"Low-Dose Prophylactic Oral Iron Supplementation (Ferrous Fumarate, Ferrous Bisglycinate, and Ferrous Sulphate) in Pregnancy Is Not Associated With Clinically Significant Gastrointestinal Complaints: Results From Two Randomized Studies.",https://pubmed.ncbi.nlm.nih.gov/39582678/
pubmed:34573676:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,34573676,2021,likely_exclude,likely_exclude,dietary,iron; magnesium; calcium; zinc,absorption,,Nutrition and Metabolism of Minerals in Fish.,https://pubmed.ncbi.nlm.nih.gov/34573676/
pubmed:25830598:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,25830598,2017,likely_exclude,likely_exclude,supplement; dietary,iron; ferrous,absorption,,Iron bioavailability in iron-fortified cereal foods: The contribution of in vitro studies.,https://pubmed.ncbi.nlm.nih.gov/25830598/
pubmed:37418874:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,37418874,2023,likely_exclude,likely_exclude,supplement; dietary,iron; magnesium; calcium; zinc,absorption,,Metal-binding peptides and their potential to enhance the absorption and bioavailability of minerals.,https://pubmed.ncbi.nlm.nih.gov/37418874/
pubmed:18214015:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,18214015,2007,likely_exclude,likely_exclude,dietary,iron; ferrous; calcium,absorption,,The importance and bioavailability of phytoferritin-bound iron in cereals and legume foods.,https://pubmed.ncbi.nlm.nih.gov/18214015/
pubmed:10801946:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,10801946,2000,manual_review_high,include_candidate,supplement; dietary,iron; calcium; zinc,absorption; adverse,,Overview of zinc absorption and excretion in the human gastrointestinal tract.,https://pubmed.ncbi.nlm.nih.gov/10801946/
pubmed:32664341:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,32664341,2020,likely_exclude,likely_exclude,,magnesium,constipation,,Magnesium Sulfate-Rich Natural Mineral Waters in the Treatment of Functional Constipation-A Review.,https://pubmed.ncbi.nlm.nih.gov/32664341/
pubmed:34202347:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,34202347,2021,likely_exclude,likely_exclude,supplement; dietary,iron; magnesium; calcium; zinc,absorption,,The Study of the Aorta Metallomics in the Context of Atherosclerosis.,https://pubmed.ncbi.nlm.nih.gov/34202347/
pubmed:32461401:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,32461401,2020,likely_exclude,likely_exclude,supplement,iron; ferrous,absorption; adverse,,Fractional iron absorption from enteric-coated ferrous sulphate tablet.,https://pubmed.ncbi.nlm.nih.gov/32461401/
pubmed:11688078:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,11688078,2001,likely_exclude,likely_exclude,supplement; dietary,iron; ferrous,adverse,,Toxicology and safety of Ferrochel and other iron amino acid chelates.,https://pubmed.ncbi.nlm.nih.gov/11688078/
pubmed:40597553:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,40597553,2025,likely_exclude,likely_exclude,supplement,iron; ferrous; calcium,absorption,,Calcium absorption dynamics in the presence of ferrous salts.,https://pubmed.ncbi.nlm.nih.gov/40597553/
pubmed:12455225:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,12455225,2002,likely_exclude,likely_exclude,supplement; dietary,iron; calcium,absorption; adverse,,The effect of calcium consumption on iron absorption and iron status.,https://pubmed.ncbi.nlm.nih.gov/12455225/
pubmed:27655839:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,27655839,2017,likely_exclude,likely_exclude,supplement; dietary,ferrous; calcium; zinc,interaction; adverse,systematic review; case report; pharmacokinetic,Dietary supplement interactions with antiretrovirals: a systematic review.,https://pubmed.ncbi.nlm.nih.gov/27655839/
pubmed:12514257:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,12514257,2003,likely_exclude,likely_exclude,dietary,iron; magnesium; calcium; zinc,absorption,,Effects of dietary fibers on magnesium absorption in animals and humans.,https://pubmed.ncbi.nlm.nih.gov/12514257/
pubmed:29661354:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,29661354,2018,likely_exclude,likely_exclude,,magnesium,constipation; absorption,,Fatal Hypermagnesemia Due to Laxative Use.,https://pubmed.ncbi.nlm.nih.gov/29661354/
pubmed:31412634:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,31412634,2019,likely_exclude,likely_exclude,supplement; dietary,iron; zinc,interaction; absorption,,Iron and Zinc Homeostasis and Interactions: Does Enteric Zinc Excretion Cross-Talk with Intestinal Iron Absorption?,https://pubmed.ncbi.nlm.nih.gov/31412634/
pubmed:35294077:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,35294077,2022,likely_exclude,likely_exclude,dietary,iron; magnesium; calcium; zinc,interaction; absorption,,Gut microbiome-micronutrient interaction: The key to controlling the bioavailability of minerals and vitamins?,https://pubmed.ncbi.nlm.nih.gov/35294077/
pubmed:21462108:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,21462108,2010,likely_exclude,likely_exclude,dietary,iron; zinc,interaction; absorption,,Algorithms for iron and zinc bioavailability: are they accurate?,https://pubmed.ncbi.nlm.nih.gov/21462108/
pubmed:11165888:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,11165888,2001,likely_exclude,likely_exclude,supplement; dietary,iron; calcium,absorption,,Calcium supplementation and iron status of females.,https://pubmed.ncbi.nlm.nih.gov/11165888/
pubmed:38235788:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,38235788,2024,likely_exclude,likely_exclude,supplement; dietary,iron,interaction; absorption; adverse,,"Iron deficiency anemia: a critical review on iron absorption, supplementation and its influence on gut microbiota.",https://pubmed.ncbi.nlm.nih.gov/38235788/
pubmed:26956254:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,26956254,2016,likely_exclude,likely_exclude,supplement; dietary,iron; ferrous; calcium,adverse,,Supplementation during pregnancy: beliefs and science.,https://pubmed.ncbi.nlm.nih.gov/26956254/
pubmed:9240918:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,9240918,1997,likely_exclude,likely_exclude,dietary,iron; magnesium; calcium; zinc,interaction; absorption,,Toxic and essential metal interactions.,https://pubmed.ncbi.nlm.nih.gov/9240918/
pubmed:15630176:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,15630176,2004,likely_exclude,likely_exclude,dietary,magnesium; calcium,constipation; absorption,,Novel physiological function of fructooligosaccharides.,https://pubmed.ncbi.nlm.nih.gov/15630176/
pubmed:24195595:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,24195595,2013,manual_review_high,include_candidate,supplement,iron; magnesium; calcium; zinc,absorption,,Appropriate nutrient supplementation in celiac disease.,https://pubmed.ncbi.nlm.nih.gov/24195595/
pubmed:29484538:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,29484538,2018,likely_exclude,likely_exclude,supplement,iron; calcium,interaction; absorption,,Intestinal calcium transport and its regulation in thalassemia: interaction between calcium and iron metabolism.,https://pubmed.ncbi.nlm.nih.gov/29484538/
pubmed:2697140:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,2697140,1989,likely_exclude,likely_exclude,supplement; dietary,magnesium; calcium,absorption,,"Copper absorption as affected by supplemental calcium, magnesium, manganese, selenium and potassium.",https://pubmed.ncbi.nlm.nih.gov/2697140/
pubmed:12730454:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,12730454,2003,likely_exclude,likely_exclude,dietary,iron; calcium; zinc,absorption,,Trace mineral bioavailability in ruminants.,https://pubmed.ncbi.nlm.nih.gov/12730454/
pubmed:38423387:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,38423387,2024,likely_exclude,likely_exclude,supplement; dietary,iron; ferrous,absorption,,Control of the Iron State in Pharmaceuticals Used for Treatment and Prevention of Iron Deficiency Using Mössbauer Spectroscopy.,https://pubmed.ncbi.nlm.nih.gov/38423387/
pubmed:21462113:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,21462113,2010,manual_review_high,include_candidate,supplement; dietary,iron; zinc,absorption,,Does zinc absorption reflect zinc status?,https://pubmed.ncbi.nlm.nih.gov/21462113/
pubmed:30263400:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,30263400,2016,likely_exclude,likely_exclude,dietary,iron; calcium,interaction; absorption,,Mineral nutrient interaction: Improving bioavailability of calcium and iron.,https://pubmed.ncbi.nlm.nih.gov/30263400/
pubmed:12949399:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,12949399,2003,likely_exclude,likely_exclude,supplement; dietary,magnesium; calcium; zinc,absorption,,"Calcium, magnesium, phosphorus and vitamin D fortification of complementary foods.",https://pubmed.ncbi.nlm.nih.gov/12949399/
pubmed:40526762:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,40526762,2025,likely_exclude,likely_exclude,,calcium,constipation; diarrhea; absorption,randomized,Efficacy of tenapanor in managing hyperphosphatemia and constipation in hemodialysis patients: A randomized controlled trial.,https://pubmed.ncbi.nlm.nih.gov/40526762/
pubmed:16711471:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,16711471,2005,likely_exclude,likely_exclude,supplement; dietary,iron,interaction; absorption,,Dietary and physiological factors that affect the absorption and bioavailability of iron.,https://pubmed.ncbi.nlm.nih.gov/16711471/
pubmed:33147581:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,33147581,2020,likely_exclude,likely_exclude,supplement; dietary,iron; magnesium; calcium; zinc,absorption,,Selected Micronutrient Needs of Children 1-3 Years of Age.,https://pubmed.ncbi.nlm.nih.gov/33147581/
pubmed:1984334:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,1984334,1991,likely_exclude,likely_exclude,supplement; dietary,iron; ferrous; calcium,absorption,,Calcium supplementation: effect on iron absorption.,https://pubmed.ncbi.nlm.nih.gov/1984334/
pubmed:11925486:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,11925486,2002,likely_exclude,likely_exclude,dietary,iron; ferrous; calcium,absorption,,Fortification: overcoming technical and practical barriers.,https://pubmed.ncbi.nlm.nih.gov/11925486/
pubmed:6765389:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,6765389,1982,likely_exclude,likely_exclude,adult; dietary,calcium,constipation; diarrhea; absorption; adverse,,"Pharmacology, toxicology, clinical efficacy, and adverse effects of calcium polycarbophil, an enteral hydrosorptive agent.",https://pubmed.ncbi.nlm.nih.gov/6765389/
pubmed:37294699:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,37294699,2023,likely_exclude,likely_exclude,supplement,iron; ferrous,absorption,,Oral iron supplementation ameliorated alterations in iron uptake and utilization in copper-toxic female Wistar rats.,https://pubmed.ncbi.nlm.nih.gov/37294699/
pubmed:6293043:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,6293043,1982,likely_exclude,likely_exclude,supplement,magnesium; calcium,absorption,,Antacid therapy--changes in mineral metabolism.,https://pubmed.ncbi.nlm.nih.gov/6293043/
pubmed:7770189:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,7770189,1995,likely_exclude,likely_exclude,supplement; dietary,iron; calcium,interaction; absorption,,The inhibitory effect of dietary calcium on iron bioavailability: a cause for concern?,https://pubmed.ncbi.nlm.nih.gov/7770189/
pubmed:11531150:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,11531150,2001,likely_exclude,likely_exclude,supplement,iron; magnesium; zinc,absorption,,"Magnesium, zinc and iron levels in pre-eclampsia.",https://pubmed.ncbi.nlm.nih.gov/11531150/
pubmed:11285353:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,11285353,2001,likely_exclude,likely_exclude,supplement; dietary,iron; calcium; zinc,absorption,,"Bioavailability of dietary supplements and impact of physiologic state: infants, children and adolescents.",https://pubmed.ncbi.nlm.nih.gov/11285353/
pubmed:2693644:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,2693644,1989,manual_review_high,include_candidate,dietary,iron; magnesium; calcium; zinc,interaction,,Mineral interactions relevant to nutrient requirements.,https://pubmed.ncbi.nlm.nih.gov/2693644/
pubmed:1844992:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,1844992,1991,manual_review_high,include_candidate,supplement; dietary,iron; calcium; zinc,absorption,,Vitamin and mineral supplementation to athletes.,https://pubmed.ncbi.nlm.nih.gov/1844992/
pubmed:3973750:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,3973750,1985,likely_exclude,likely_exclude,supplement; dietary,iron; ferrous; zinc,absorption,,"Oral iron, dietary ligands and zinc absorption.",https://pubmed.ncbi.nlm.nih.gov/3973750/
pubmed:10721903:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,10721903,2000,manual_review_high,include_candidate,dietary,iron; calcium; zinc,absorption,,Causes of iron and zinc deficiencies and their effects on brain.,https://pubmed.ncbi.nlm.nih.gov/10721903/
pubmed:12030275:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,12030275,2002,likely_exclude,likely_exclude,dietary,iron; zinc,absorption; adverse,,Moving toward a plant-based diet: are iron and zinc at risk?,https://pubmed.ncbi.nlm.nih.gov/12030275/
pubmed:3031416:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,3031416,1987,likely_exclude,likely_exclude,dietary,iron; magnesium; calcium; zinc,adverse,,Dietary fibre and mineral metabolism.,https://pubmed.ncbi.nlm.nih.gov/3031416/
pubmed:23394991:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,23394991,2013,likely_exclude,likely_exclude,dietary,iron; magnesium; calcium,absorption,,Kiwifruit and mineral nutrition.,https://pubmed.ncbi.nlm.nih.gov/23394991/
pubmed:21421535:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,21421535,2011,likely_exclude,likely_exclude,supplement; dietary,iron; magnesium; zinc,interaction,,Cadmium toxicity revisited: focus on oxidative stress induction and interactions with zinc and magnesium.,https://pubmed.ncbi.nlm.nih.gov/21421535/
pubmed:31092704:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,31092704,2019,likely_exclude,likely_exclude,dietary,iron; zinc,absorption,,Zinc induces iron uptake and DMT1 expression in Caco-2 cells via a PI3K/IRP2 dependent mechanism.,https://pubmed.ncbi.nlm.nih.gov/31092704/
pubmed:41355657:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,41355657,2025,likely_exclude,likely_exclude,,magnesium,constipation,cohort,Patterns of laxative use for chronic functional constipation in Japanese children: A longitudinal descriptive study.,https://pubmed.ncbi.nlm.nih.gov/41355657/
pubmed:35943487:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,35943487,2022,likely_exclude,likely_exclude,over-the-counter; otc,magnesium,constipation; diarrhea; adverse,systematic review; randomized; clinical trial,Evidence-based treatment recommendations for OTC management of chronic constipation.,https://pubmed.ncbi.nlm.nih.gov/35943487/
pubmed:40072480:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,40072480,2025,likely_exclude,likely_exclude,supplement; dietary,magnesium; calcium; zinc,adverse,,Should Calcium Supplementation be Abandoned in Patients With Calcinosis Cutis?,https://pubmed.ncbi.nlm.nih.gov/40072480/
pubmed:22409531:pubmed_mineral_gi_interaction_20260603T125919_24f9ef7a,mineral_gi_interaction,22409531,2012,likely_exclude,likely_exclude,,magnesium,adverse,,Drug-induced alterations in Mg2+ homoeostasis.,https://pubmed.ncbi.nlm.nih.gov/22409531/
